title,category_label,author_group,source_work,life,final_strength,strength_stars,final_complexity,complexity_stars,rule_boundary,electronicization_level,roles,rule_concepts,risks,needs_author_review,summary
屠龙刀,物品,金庸,倚天屠龙记,,1.96,★★☆☆☆,4.19,★★★★☆,1.81,低,爆发输出、持续输出、肉盾/生存、控制/封锁、位置/场景,场景/地点/空间,状态交互风险、目标/来源风险、结算顺序风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★★☆；规则边界分位 36%。
鹰刀,物品,黄易,破碎虚空,,1.42,★☆☆☆☆,1.53,★★☆☆☆,1.0,低,功能牌,,,,第四轮收敛：最终影响力 ★☆☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 8%。
凝碧剑,物品,金庸,书剑恩仇录,,1.59,★★☆☆☆,1.43,★☆☆☆☆,1.48,低,功能牌,杀死/死亡/生命,,自动理解置信度低,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★☆☆☆☆；规则边界分位 16%。
倚天剑,物品,金庸,倚天屠龙记,,1.35,★☆☆☆☆,2.38,★★☆☆☆,1.78,低,爆发输出、位置/场景,场景/地点/空间,目标/来源风险,,第四轮收敛：最终影响力 ★☆☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 33%。
玄铁重剑,物品,金庸,神雕侠侣,,2.34,★★☆☆☆,2.82,★★★☆☆,2.2,低,肉盾/生存、控制/封锁,攻击/伤害/生命流失、回合/轮/时机,回合/轮/时机边界、攻击/伤害/生命流失概念边界、目标/来源风险、结算顺序风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★☆☆；规则边界分位 49%。
碧血照丹青,物品,古龙,绝代双骄,,1.75,★★☆☆☆,2.47,★★☆☆☆,1.57,低,持续输出,杀死/死亡/生命,状态交互风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 25%。
泪痕剑,物品,古龙,英雄无泪,,3.12,★★★☆☆,2.33,★★☆☆☆,1.54,低,爆发输出、持续输出,杀死/死亡/生命,循环/累积风险、随机/人工裁定风险、文本解释风险,,第四轮收敛：最终影响力 ★★★☆☆，最终复杂度 ★★☆☆☆；规则边界分位 21%。
金蛇剑,物品,金庸,碧血剑,,1.59,★★☆☆☆,1.56,★★☆☆☆,1.51,低,功能牌,杀死/死亡/生命,结算顺序风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 19%。
七武器,物品,古龙,七武器,,2.84,★★★☆☆,4.43,★★★★☆,4.01,中,控制/封锁、阵营/结盟、位置/场景、多人一卡,杀死/死亡/生命、场景/地点/空间、多人一卡/共享生命、玩家/一方/阵营/结盟,状态交互风险、随机/人工裁定风险、多人一卡结构边界、目标/来源风险,规则概念边界复杂、同类规则边界复杂度前 10%、同类文本复杂度靠前,第四轮收敛：最终影响力 ★★★☆☆，最终复杂度 ★★★★☆；规则边界分位 91%。
圣火令,物品,金庸,倚天屠龙记,,2.35,★★☆☆☆,3.58,★★★★☆,2.73,低,功能牌、对象清除裁定,回合/轮/时机、清除/卡与人物单元,结算顺序风险、卡对象与人物单元边界、回合/轮/时机边界,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★★☆；规则边界分位 67%。
打狗棒,物品,金庸,射雕英雄传,,1.91,★★☆☆☆,2.67,★★★☆☆,2.94,低,阵营/结盟、多人一卡,专属/身份、多人一卡/共享生命、玩家/一方/阵营/结盟,目标/来源风险、多人一卡结构边界,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★☆☆；规则边界分位 72%。
黑血神针,物品,李凉,杨小邪,,1.95,★★☆☆☆,2.04,★★☆☆☆,1.82,低,持续输出、肉盾/生存、控制/封锁,杀死/死亡/生命、专属/身份,状态交互风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 39%。
赏善罚恶令,物品,金庸,侠客行,,1.66,★★☆☆☆,3.17,★★★☆☆,4.19,中,控制/封锁、阵营/结盟、多人一卡、空间/离场裁定,玩家/一方/阵营/结盟、多人一卡/共享生命、离场/不在场/找不到/无此人、杀死/死亡/生命,状态交互风险、空间状态风险、多人一卡结构边界、存在状态边界、目标/来源风险,规则概念边界复杂、同类规则边界复杂度前 10%,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★☆☆；规则边界分位 92%。
金丝背心,物品,古龙,多情剑客无情剑,,1.51,★★☆☆☆,1.52,★★☆☆☆,1.0,低,功能牌,,,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 8%。
金丝甲,物品,古龙,多情剑客无情剑,,1.58,★★☆☆☆,1.6,★★☆☆☆,1.0,低,控制/封锁,,状态交互风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 8%。
乌蚕衣,物品,金庸,连城诀,,1.8,★★☆☆☆,1.71,★★☆☆☆,1.0,低,肉盾/生存,,状态交互风险、目标/来源风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 8%。
软猬甲,物品,金庸,射雕英雄传,,1.85,★★☆☆☆,1.92,★★☆☆☆,1.0,低,持续输出、控制/封锁、资源/学习,,状态交互风险、目标/来源风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 8%。
冷月宝刀,物品,金庸,雪山飞狐,,1.97,★★☆☆☆,1.8,★★☆☆☆,1.59,低,持续输出、肉盾/生存、控制/封锁,攻击/伤害/生命流失,循环/累积风险、攻击/伤害/生命流失概念边界,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 30%。
一世人两兄弟,称号,黄易,大唐双龙传,,2.14,★★☆☆☆,1.79,★★☆☆☆,3.32,低,爆发输出、阵营/结盟、多人一卡,杀死/死亡/生命、玩家/一方/阵营/结盟、多人一卡/共享生命,多人一卡结构边界,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 86%。
冢中枯骨,称号,其他,其他,,1.61,★★☆☆☆,2.14,★★☆☆☆,3.07,中,控制/封锁、规则解释高风险、人工裁定,文本修改/人工裁定、杀死/死亡/生命,文本解释风险、人工裁定边界、状态交互风险,人工裁定边界,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 77%。
死了一样,称号,其他,其他,,1.61,★★☆☆☆,1.85,★★☆☆☆,1.57,低,功能牌,杀死/死亡/生命,文本解释风险、随机/人工裁定风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 14%。
武林盟主,称号,其他,其他,,1.3,★☆☆☆☆,1.74,★★☆☆☆,1.37,低,阵营/结盟,玩家/一方/阵营/结盟,随机/人工裁定风险,,第四轮收敛：最终影响力 ★☆☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 5%。
例不虚发,称号,古龙,多情剑客无情剑,,1.69,★★☆☆☆,1.56,★★☆☆☆,1.59,低,资源/学习,攻击/伤害/生命流失,攻击/伤害/生命流失概念边界、状态交互风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 23%。
大败亏输,称号,其他,其他,,1.45,★☆☆☆☆,2.04,★★☆☆☆,2.94,低,资源/学习、阵营/结盟、对象清除裁定,清除/卡与人物单元、玩家/一方/阵营/结盟、杀死/死亡/生命,卡对象与人物单元边界、结算顺序风险,,第四轮收敛：最终影响力 ★☆☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 68%。
恶贯满盈,称号,金庸,其他,,1.78,★★☆☆☆,3.48,★★★☆☆,2.19,低,爆发输出、持续输出、阵营/结盟,回合/轮/时机、玩家/一方/阵营/结盟,回合/轮/时机边界,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★☆☆；规则边界分位 50%。
公子羽,称号,古龙,天涯明月刀,,2.43,★★☆☆☆,5.0,★★★★★,4.99,中,控制/封锁、资源/学习、阵营/结盟、空间/离场裁定、对象清除裁定、资源/牌堆,清除/卡与人物单元、玩家/一方/阵营/结盟、杀死/死亡/生命、牌堆/弃牌/本局弃卡、离场/不在场/找不到/无此人,随机/人工裁定风险、卡对象与人物单元边界、存在状态边界、目标/来源风险、空间状态风险,规则概念边界复杂、同类规则边界复杂度前 10%、同类文本复杂度靠前,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★★★；规则边界分位 95%。
天选之人,称号,其他,其他,,1.49,★☆☆☆☆,1.84,★★☆☆☆,2.06,中,功能牌、对象清除裁定,清除/卡与人物单元,目标/来源风险、随机/人工裁定风险、卡对象与人物单元边界,,第四轮收敛：最终影响力 ★☆☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 32%。
天卢战法,称号,其他,其他,,1.73,★★☆☆☆,3.67,★★★★☆,2.13,低,持续输出、肉盾/生存、阵营/结盟,回合/轮/时机、玩家/一方/阵营/结盟,文本解释风险、回合/轮/时机边界,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★★☆；规则边界分位 41%。
巴山顾道人,称号,古龙,,,1.75,★★☆☆☆,2.02,★★☆☆☆,2.63,低,肉盾/生存、位置/场景,回合/轮/时机、场景/地点/空间,回合/轮/时机边界、文本解释风险、结算顺序风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 59%。
桃花岛,场景,金庸,射雕英雄传,,1.56,★★☆☆☆,1.94,★★☆☆☆,3.06,中,位置/场景、空间/离场裁定,场景/地点/空间、离场/不在场/找不到/无此人,空间状态风险、存在状态边界、文本解释风险、结算顺序风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 77%。
长坂坡擂台,场景,温瑞安,神州奇侠,,1.37,★☆☆☆☆,1.75,★★☆☆☆,2.04,低,阵营/结盟、胜负特判,回合/轮/时机、玩家/一方/阵营/结盟,回合/轮/时机边界、胜负裁定风险,,第四轮收敛：最终影响力 ★☆☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 41%。
活死人墓,场景,金庸,神雕侠侣,,1.35,★☆☆☆☆,1.86,★★☆☆☆,1.0,低,功能牌,,,,第四轮收敛：最终影响力 ★☆☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 14%。
恶人谷,场景,古龙,绝代双骄,,2.18,★★☆☆☆,2.83,★★★☆☆,2.82,低,爆发输出、持续输出、资源/学习、对象清除裁定,专属/身份、杀死/死亡/生命、清除/卡与人物单元,卡对象与人物单元边界、随机/人工裁定风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★☆☆；规则边界分位 59%。
少室山,场景,金庸,天龙八部,,1.81,★★☆☆☆,1.86,★★☆☆☆,1.48,低,控制/封锁,杀死/死亡/生命,状态交互风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 32%。
华山之巅,场景,金庸,射雕英雄传,,1.97,★★☆☆☆,1.93,★★☆☆☆,2.79,低,爆发输出、控制/封锁、空间/离场裁定,杀死/死亡/生命、离场/不在场/找不到/无此人,存在状态边界、空间状态风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 50%。
光明顶,场景,金庸,倚天屠龙记,,1.73,★★☆☆☆,1.99,★★☆☆☆,2.96,低,资源/学习、位置/场景、资源/牌堆、空间/离场裁定,牌堆/弃牌/本局弃卡、离场/不在场/找不到/无此人,存在状态边界、目标/来源风险、空间状态风险,,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 68%。
锁妖塔,场景,其他,其他,,2.87,★★★☆☆,5.0,★★★★★,5.0,高,资源/学习、位置/场景、阵营/结盟、胜负特判、对象清除裁定、空间/离场裁定、资源/牌堆,回合/轮/时机、场景/地点/空间、牌堆/弃牌/本局弃卡、玩家/一方/阵营/结盟、清除/卡与人物单元、离场/不在场/找不到/无此人,目标/来源风险、文本解释风险、空间状态风险、胜负裁定风险、随机/人工裁定风险、卡对象与人物单元边界、回合/轮/时机边界、存在状态边界、结算顺序风险,电子化/结算风险较高、规则概念边界复杂、同类规则边界复杂度前 10%,第四轮收敛：最终影响力 ★★★☆☆，最终复杂度 ★★★★★；规则边界分位 91%。
昆仑神宫,场景,其他,其他,,2.55,★★★☆☆,5.0,★★★★★,5.0,中,爆发输出、控制/封锁、资源/学习、位置/场景、胜负特判、对象清除裁定、空间/离场裁定、资源/牌堆,玩家/一方/阵营/结盟、回合/轮/时机、牌堆/弃牌/本局弃卡、场景/地点/空间、清除/卡与人物单元、离场/不在场/找不到/无此人,文本解释风险、结算顺序风险、目标/来源风险、空间状态风险、胜负裁定风险、卡对象与人物单元边界、回合/轮/时机边界、存在状态边界、循环/累积风险,规则概念边界复杂、同类规则边界复杂度前 10%,第四轮收敛：最终影响力 ★★★☆☆，最终复杂度 ★★★★★；规则边界分位 91%。
排难解纷当六强,场景,金庸,倚天屠龙记,,1.35,★☆☆☆☆,1.36,★☆☆☆☆,1.0,低,功能牌,,,自动理解置信度低,第四轮收敛：最终影响力 ★☆☆☆☆，最终复杂度 ★☆☆☆☆；规则边界分位 14%。
老魔小丑，岂堪一击，胜之不武,场景,金庸,倚天屠龙记,,1.35,★☆☆☆☆,1.46,★☆☆☆☆,1.0,低,功能牌,,,自动理解置信度低,第四轮收敛：最终影响力 ★☆☆☆☆，最终复杂度 ★☆☆☆☆；规则边界分位 14%。
海东青,废弃,古龙,名剑风流,3900,2.2,★★☆☆☆,2.97,★★★☆☆,2.07,低,爆发输出、阵营/结盟,回合/轮/时机、玩家/一方/阵营/结盟,结算顺序风险、回合/轮/时机边界、循环/累积风险、目标/来源风险,自动理解置信度低,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★☆☆；规则边界分位 30%。
百损道人,废弃,金庸,倚天屠龙记,4000,1.0,★☆☆☆☆,1.86,★★☆☆☆,1.28,低,待观察,专属/身份,目标/来源风险、结算顺序风险,自动理解置信度低,第四轮收敛：最终影响力 ★☆☆☆☆，最终复杂度 ★★☆☆☆；规则边界分位 10%。
济天下,废弃,其他,尘缘,1000,1.95,★★☆☆☆,3.37,★★★☆☆,4.22,中,肉盾/生存、控制/封锁、对象清除裁定、空间/离场裁定,专属/身份、离场/不在场/找不到/无此人、杀死/死亡/生命、清除/卡与人物单元,状态交互风险、空间状态风险、卡对象与人物单元边界、存在状态边界、结算顺序风险,规则概念边界复杂、同类规则边界复杂度前 10%、自动理解置信度低,第四轮收敛：最终影响力 ★★☆☆☆，最终复杂度 ★★★☆☆；规则边界分位 90%。
